Time results were received.,MD5 hash that hopefully uniquely identifies participant.,Controller name.,Item_number.,Element number.,Type.,gapping,argument_structure,Group.,Sentence (or sentence MD5).,Question (NULL if none).,Answer.,Whether or not answer was correct (NULL if N/A).,Time taken to answer.,Field name.,Field value.,Field name._02,Field value._02,Field name._03,Field value._03,Field name._04,Field value._04,Field name._05,Field value._05,Field name._06,Field value._06,Field name._07,Field value._07,Field name._08,ID,Field name._09,Field value._09,Field name._10,Field value._10
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,87,0,locative-mismatch-gap,gapping,mismatch,18,Michael crammed food into his mouth%2C and Hannah her bag with books.,NULL,5,NULL,8749,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,124,0,locative-match-nogap,no_gapping,match,27,William loaded the cargo onto the boat%2C and Lauren loaded the sack onto the truck.,NULL,6,NULL,68598,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,114,0,locative-match-gap,gapping,match,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth peanut butter on a cracker.,NULL,5,NULL,10101,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,145,0,locative-mismatch-nogap,no_gapping,mismatch,32,David stuffed the coins into his pocket%2C and Olivia stuffed her purse with the bills.,NULL,4,NULL,7240,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,119,0,locative-mismatch-gap,gapping,mismatch,26,Tyler splashed water on his face%2C and Taylor her canvas with paint.,NULL,5,NULL,55719,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,140,0,locative-match-nogap,no_gapping,match,31,Zachary scattered flower seeds over his front yard%2C and Brianna scattered garbage over her backyard.,NULL,5,NULL,9227,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,130,0,locative-match-gap,gapping,match,29,Ryan sprayed disinfectant on the tables%2C and Kayla pesticide on the flowers.,NULL,4,NULL,6222,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,97,0,locative-mismatch-nogap,no_gapping,mismatch,20,Joshua heaped salad on the plate%2C and Ashley heaped the tray with bread.,NULL,4,NULL,8886,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,103,0,locative-mismatch-gap,gapping,mismatch,22,Nicholas jammed clothes into the suitcase%2C and Alexis the briefcase with papers.,NULL,5,NULL,16676,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,108,0,locative-match-nogap,no_gapping,match,23,Andrew packed camping gear into his duffel bag%2C and Samantha packed school supplies into her backpack.,NULL,6,NULL,7845,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,98,0,locative-match-gap,gapping,match,21,The doctor injected the medication into Christopher’s spine%2C and the nurse the vaccine into Sarah’s arm.,NULL,6,NULL,21002,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952795,15c26ba93ddb3e2fa20bea9708b9ac94,AcceptabilityJudgment,113,0,locative-mismatch-nogap,no_gapping,mismatch,24,Joseph slathered sunscreen on his body%2C and Jessica slathered her face with moisturizer.,NULL,6,NULL,7930,consent,yes,_REACTION_TIME_,5243,_REACTION_TIME_,19273,age,44,write_something,Alabama,gender,male,_REACTION_TIME_,53880,id,6131f54b1e1a66c34098b41d,id,6131f54b1e1a66c34098b41d,_REACTION_TIME_,10131
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,135,0,locative-mismatch-gap,gapping,mismatch,30,John piled the pillows on the bed%2C and Abigail the sofa with cushions.,NULL,2,NULL,8069,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,92,0,locative-match-nogap,no_gapping,match,19,Matthew daubed graffiti on the wall%2C and Madison daubed paint on the statue.,NULL,4,NULL,9827,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,97,0,locative-mismatch-nogap,no_gapping,mismatch,20,Joshua heaped salad on the plate%2C and Ashley heaped the tray with bread.,NULL,4,NULL,7922,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,130,0,locative-match-gap,gapping,match,29,Ryan sprayed disinfectant on the tables%2C and Kayla pesticide on the flowers.,NULL,7,NULL,6539,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,119,0,locative-mismatch-gap,gapping,mismatch,26,Tyler splashed water on his face%2C and Taylor her canvas with paint.,NULL,1,NULL,16047,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,108,0,locative-match-nogap,no_gapping,match,23,Andrew packed camping gear into his duffel bag%2C and Samantha packed school supplies into her backpack.,NULL,6,NULL,9560,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,145,0,locative-mismatch-nogap,no_gapping,mismatch,32,David stuffed the coins into his pocket%2C and Olivia stuffed her purse with the bills.,NULL,6,NULL,5742,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,114,0,locative-match-gap,gapping,match,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth peanut butter on a cracker.,NULL,7,NULL,8015,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,103,0,locative-mismatch-gap,gapping,mismatch,22,Nicholas jammed clothes into the suitcase%2C and Alexis the briefcase with papers.,NULL,5,NULL,11637,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,140,0,locative-match-nogap,no_gapping,match,31,Zachary scattered flower seeds over his front yard%2C and Brianna scattered garbage over her backyard.,NULL,6,NULL,7947,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,113,0,locative-mismatch-nogap,no_gapping,mismatch,24,Joseph slathered sunscreen on his body%2C and Jessica slathered her face with moisturizer.,NULL,3,NULL,7457,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,98,0,locative-match-gap,gapping,match,21,The doctor injected the medication into Christopher’s spine%2C and the nurse the vaccine into Sarah’s arm.,NULL,2,NULL,7105,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,87,0,locative-mismatch-gap,gapping,mismatch,18,Michael crammed food into his mouth%2C and Hannah her bag with books.,NULL,1,NULL,10198,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,124,0,locative-match-nogap,no_gapping,match,27,William loaded the cargo onto the boat%2C and Lauren loaded the sack onto the truck.,NULL,6,NULL,6832,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,129,0,locative-mismatch-nogap,no_gapping,mismatch,28,Brandon sprinkled salt over the meat%2C and Alyssa sprinkled the cake with sugar.,NULL,6,NULL,9892,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952801,63bd354c78e44b77a77c38a0baf2f2c7,AcceptabilityJudgment,82,0,locative-match-gap,gapping,match,17,Jacob brushed milk over the pastry%2C and Emily oil over the dough.,NULL,6,NULL,13283,consent,yes,_REACTION_TIME_,22172,_REACTION_TIME_,33599,age,31,write_something,United States of America,gender,male,_REACTION_TIME_,45168,id,6135b6faf813b9fc7bb0a9c4,id,6135b6faf813b9fc7bb0a9c4,_REACTION_TIME_,12283
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,129,0,locative-mismatch-nogap,no_gapping,mismatch,28,Brandon sprinkled salt over the meat%2C and Alyssa sprinkled the cake with sugar.,NULL,6,NULL,7557,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,114,0,locative-match-gap,gapping,match,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth peanut butter on a cracker.,NULL,3,NULL,20700,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,124,0,locative-match-nogap,no_gapping,match,27,William loaded the cargo onto the boat%2C and Lauren loaded the sack onto the truck.,NULL,5,NULL,5060,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,87,0,locative-mismatch-gap,gapping,mismatch,18,Michael crammed food into his mouth%2C and Hannah her bag with books.,NULL,3,NULL,6926,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,97,0,locative-mismatch-nogap,no_gapping,mismatch,20,Joshua heaped salad on the plate%2C and Ashley heaped the tray with bread.,NULL,6,NULL,8449,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,82,0,locative-match-gap,gapping,match,17,Jacob brushed milk over the pastry%2C and Emily oil over the dough.,NULL,5,NULL,10599,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,92,0,locative-match-nogap,no_gapping,match,19,Matthew daubed graffiti on the wall%2C and Madison daubed paint on the statue.,NULL,7,NULL,7616,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,103,0,locative-mismatch-gap,gapping,mismatch,22,Nicholas jammed clothes into the suitcase%2C and Alexis the briefcase with papers.,NULL,4,NULL,5467,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,145,0,locative-mismatch-nogap,no_gapping,mismatch,32,David stuffed the coins into his pocket%2C and Olivia stuffed her purse with the bills.,NULL,6,NULL,6493,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,98,0,locative-match-gap,gapping,match,21,The doctor injected the medication into Christopher’s spine%2C and the nurse the vaccine into Sarah’s arm.,NULL,4,NULL,12165,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,108,0,locative-match-nogap,no_gapping,match,23,Andrew packed camping gear into his duffel bag%2C and Samantha packed school supplies into her backpack.,NULL,7,NULL,13921,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,135,0,locative-mismatch-gap,gapping,mismatch,30,John piled the pillows on the bed%2C and Abigail the sofa with cushions.,NULL,4,NULL,12416,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,113,0,locative-mismatch-nogap,no_gapping,mismatch,24,Joseph slathered sunscreen on his body%2C and Jessica slathered her face with moisturizer.,NULL,7,NULL,2798,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,130,0,locative-match-gap,gapping,match,29,Ryan sprayed disinfectant on the tables%2C and Kayla pesticide on the flowers.,NULL,4,NULL,5153,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,140,0,locative-match-nogap,no_gapping,match,31,Zachary scattered flower seeds over his front yard%2C and Brianna scattered garbage over her backyard.,NULL,7,NULL,2642,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952836,4d2d838dbbd056d2c3028703c00475f7,AcceptabilityJudgment,119,0,locative-mismatch-gap,gapping,mismatch,26,Tyler splashed water on his face%2C and Taylor her canvas with paint.,NULL,4,NULL,4534,consent,yes,_REACTION_TIME_,16230,_REACTION_TIME_,7034,age,24,write_something,Canada,gender,male,_REACTION_TIME_,10640,id,6135292a03a02f88c120f324,id,6135292a03a02f88c120f324,_REACTION_TIME_,9502
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,114,0,locative-match-gap,gapping,match,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth peanut butter on a cracker.,NULL,4,NULL,30829,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,87,0,locative-mismatch-gap,gapping,mismatch,18,Michael crammed food into his mouth%2C and Hannah her bag with books.,NULL,1,NULL,15210,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,92,0,locative-match-nogap,no_gapping,match,19,Matthew daubed graffiti on the wall%2C and Madison daubed paint on the statue.,NULL,7,NULL,11117,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,129,0,locative-mismatch-nogap,no_gapping,mismatch,28,Brandon sprinkled salt over the meat%2C and Alyssa sprinkled the cake with sugar.,NULL,7,NULL,17592,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,82,0,locative-match-gap,gapping,match,17,Jacob brushed milk over the pastry%2C and Emily oil over the dough.,NULL,4,NULL,17400,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,135,0,locative-mismatch-gap,gapping,mismatch,30,John piled the pillows on the bed%2C and Abigail the sofa with cushions.,NULL,5,NULL,7971,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,108,0,locative-match-nogap,no_gapping,match,23,Andrew packed camping gear into his duffel bag%2C and Samantha packed school supplies into her backpack.,NULL,7,NULL,10644,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,145,0,locative-mismatch-nogap,no_gapping,mismatch,32,David stuffed the coins into his pocket%2C and Olivia stuffed her purse with the bills.,NULL,7,NULL,35845,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,130,0,locative-match-gap,gapping,match,29,Ryan sprayed disinfectant on the tables%2C and Kayla pesticide on the flowers.,NULL,6,NULL,9141,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,119,0,locative-mismatch-gap,gapping,mismatch,26,Tyler splashed water on his face%2C and Taylor her canvas with paint.,NULL,6,NULL,19549,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,124,0,locative-match-nogap,no_gapping,match,27,William loaded the cargo onto the boat%2C and Lauren loaded the sack onto the truck.,NULL,7,NULL,6461,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,97,0,locative-mismatch-nogap,no_gapping,mismatch,20,Joshua heaped salad on the plate%2C and Ashley heaped the tray with bread.,NULL,7,NULL,10174,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,98,0,locative-match-gap,gapping,match,21,The doctor injected the medication into Christopher’s spine%2C and the nurse the vaccine into Sarah’s arm.,NULL,6,NULL,14051,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,103,0,locative-mismatch-gap,gapping,mismatch,22,Nicholas jammed clothes into the suitcase%2C and Alexis the briefcase with papers.,NULL,6,NULL,8783,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,140,0,locative-match-nogap,no_gapping,match,31,Zachary scattered flower seeds over his front yard%2C and Brianna scattered garbage over her backyard.,NULL,7,NULL,7042,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
1630952844,13255a283ae28d56cb8a300e5a16f3fe,AcceptabilityJudgment,113,0,locative-mismatch-nogap,no_gapping,mismatch,24,Joseph slathered sunscreen on his body%2C and Jessica slathered her face with moisturizer.,NULL,7,NULL,10153,consent,yes,_REACTION_TIME_,243921,_REACTION_TIME_,21080,age,29,write_something,Florida,gender,male,_REACTION_TIME_,34672,id,6134d8956a1fabae85a42f66,id,6134d8956a1fabae85a42f66,_REACTION_TIME_,17095
