Time results were received.,MD5 hash that hopefully uniquely identifies participant.,Controller name.,Item_number.,Element number.,Type.,match_cond,second_conjunct_arg,Group.,Sentence (or sentence MD5).,Question (NULL if none).,Answer.,Whether or not answer was correct (NULL if N/A).,Time taken to answer.,Field name.,Field value.,Field name._02,Field value._02,Field name._03,Field value._03,Field name._04,ID,Field name._05,Field value._05,Field name._06,Field value._06
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,307,0,dative-match2,match,DO,73,Ethan rented the family the house%2C and Morgan the couple the room.,NULL,4,NULL,6365,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,334,0,dative-match1,match,PP,80,Kevin taught English to the adults%2C and Amanda Spanish to the children.,NULL,7,NULL,6066,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,285,0,dative-mismatch2,mismatch,PP,67,Justin lent his brother his car%2C and Grace her bicycle to her sister.,NULL,5,NULL,5116,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,280,0,dative-mismatch1,mismatch,DO,66,James handed the key to the receptionist%2C and Megan the driver the suitcase.,NULL,4,NULL,4402,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,291,0,dative-match2,match,DO,69,Jonathan bequeathed his son the land%2C and Rachel her daughter the mansion.,NULL,5,NULL,5272,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,302,0,dative-match1,match,PP,72,Dylan mailed the catalogues to the buyers%2C and Destiny the brochures to the clients.,NULL,4,NULL,4876,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,317,0,dative-mismatch2,mismatch,PP,75,Noah sold his neighbor his bike%2C and Jasmine her car to her roommate.,NULL,4,NULL,7557,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,296,0,dative-mismatch1,mismatch,DO,70,Christian sent a card to his grandfather%2C and Anna her grandmother flowers.,NULL,5,NULL,11306,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,323,0,dative-match2,match,DO,77,Robert offered the customer a discount%2C and Julia the guest a refund.,NULL,7,NULL,6374,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,286,0,dative-match1,match,PP,68,Alexander passed the salt to his wife%2C and Victoria the pepper to her husband.,NULL,2,NULL,6617,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,301,0,dative-mismatch2,mismatch,PP,71,Austin promised the team a banquet%2C and Sydney a bonus to the crew.,NULL,3,NULL,5799,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,328,0,dative-mismatch1,mismatch,DO,78,Nathan threw a ball to the boy%2C and Kaitlyn the dog a Frisbee.,NULL,5,NULL,6824,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,275,0,dative-match2,match,DO,65,Anthony gave his nephew a book%2C and Emma her niece a doll.,NULL,7,NULL,5118,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,318,0,dative-match1,match,PP,76,Samuel read the letter to his father%2C and Haley the poem to her mother.,NULL,7,NULL,6894,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624529967,9acdcb6f37301b8de708a6a5c946cb2c,AcceptabilityJudgment,333,0,dative-mismatch2,mismatch,PP,79,Cameron told his friends the story%2C and Nicole the news to her parents.,NULL,5,NULL,4132,consent,yes,_REACTION_TIME_,94671,_REACTION_TIME_,8704,id,60d446a83cb06bc809226c10,id,60d446a83cb06bc809226c10,_REACTION_TIME_,19866
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,295,0,dative-match2,match,DO,70,Christian sent his grandfather a card%2C and Anna her grandmother flowers.,NULL,5,NULL,9724,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,322,0,dative-match1,match,PP,77,Robert offered a discount to the customer%2C and Julia a refund to the guest.,NULL,6,NULL,4649,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,284,0,dative-mismatch1,mismatch,DO,67,Justin lent his car to his brother%2C and Grace her sister her bicycle.,NULL,1,NULL,8922,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,337,0,dative-mismatch2,mismatch,PP,80,Kevin taught the adults English%2C and Amanda Spanish to the children.,NULL,5,NULL,5054,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,279,0,dative-match2,match,DO,66,James handed the receptionist the key%2C and Megan the driver the suitcase.,NULL,3,NULL,5582,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,306,0,dative-match1,match,PP,73,Ethan rented the house to the family%2C and Morgan the room to the couple.,NULL,5,NULL,3869,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,300,0,dative-mismatch1,mismatch,DO,71,Austin promised a banquet to the team%2C and Sydney the crew a bonus.,NULL,5,NULL,4545,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,305,0,dative-mismatch2,mismatch,PP,72,Dylan mailed the buyers the catalogues%2C and Destiny the brochures to the clients.,NULL,4,NULL,4020,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,311,0,dative-match2,match,DO,74,Benjamin tossed his girlfriend his wallet%2C and Jennifer her boyfriend her bag.,NULL,1,NULL,4014,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,290,0,dative-match1,match,PP,69,Jonathan bequeathed the land to his son%2C and Rachel the mansion to her daughter.,NULL,1,NULL,6366,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,332,0,dative-mismatch1,mismatch,DO,79,Cameron told the story to his friends%2C and Nicole her parents the news.,NULL,1,NULL,8009,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,321,0,dative-mismatch2,mismatch,PP,76,Samuel read his father the letter%2C and Haley the poem to her mother.,NULL,5,NULL,7564,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,327,0,dative-match2,match,DO,78,Nathan threw the boy a ball%2C and Kaitlyn the dog a Frisbee.,NULL,6,NULL,7552,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,274,0,dative-match1,match,PP,65,Anthony gave a book to his nephew%2C and Emma a doll to her niece.,NULL,6,NULL,6027,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,316,0,dative-mismatch1,mismatch,DO,75,Noah sold his bike to his neighbor%2C and Jasmine her roommate her car.,NULL,5,NULL,5687,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530235,927b2b26e206b0eb6529c47f78b8604f,AcceptabilityJudgment,289,0,dative-mismatch2,mismatch,PP,68,Alexander passed his wife the salt%2C and Victoria the pepper to her husband.,NULL,6,NULL,4979,consent,yes,_REACTION_TIME_,5546,_REACTION_TIME_,2848,id,5efe25a46e799912a9e250c3,id,5efe25a46e799912a9e250c3,_REACTION_TIME_,7107
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,280,0,dative-mismatch1,mismatch,DO,66,James handed the key to the receptionist%2C and Megan the driver the suitcase.,NULL,6,NULL,10032,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,307,0,dative-match2,match,DO,73,Ethan rented the family the house%2C and Morgan the couple the room.,NULL,3,NULL,8860,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,318,0,dative-match1,match,PP,76,Samuel read the letter to his father%2C and Haley the poem to her mother.,NULL,7,NULL,4150,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,317,0,dative-mismatch2,mismatch,PP,75,Noah sold his neighbor his bike%2C and Jasmine her car to her roommate.,NULL,6,NULL,5968,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,328,0,dative-mismatch1,mismatch,DO,78,Nathan threw a ball to the boy%2C and Kaitlyn the dog a Frisbee.,NULL,6,NULL,5637,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,275,0,dative-match2,match,DO,65,Anthony gave his nephew a book%2C and Emma her niece a doll.,NULL,7,NULL,5294,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,286,0,dative-match1,match,PP,68,Alexander passed the salt to his wife%2C and Victoria the pepper to her husband.,NULL,7,NULL,5151,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,301,0,dative-mismatch2,mismatch,PP,71,Austin promised the team a banquet%2C and Sydney a bonus to the crew.,NULL,7,NULL,3850,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,312,0,dative-mismatch1,mismatch,DO,74,Benjamin tossed his wallet to his girlfriend%2C and Jennifer her boyfriend her bag.,NULL,5,NULL,7249,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,291,0,dative-match2,match,DO,69,Jonathan bequeathed his son the land%2C and Rachel her daughter the mansion.,NULL,4,NULL,5395,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,302,0,dative-match1,match,PP,72,Dylan mailed the catalogues to the buyers%2C and Destiny the brochures to the clients.,NULL,5,NULL,4683,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,333,0,dative-mismatch2,mismatch,PP,79,Cameron told his friends the story%2C and Nicole the news to her parents.,NULL,6,NULL,3661,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,296,0,dative-mismatch1,mismatch,DO,70,Christian sent a card to his grandfather%2C and Anna her grandmother flowers.,NULL,7,NULL,3567,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,323,0,dative-match2,match,DO,77,Robert offered the customer a discount%2C and Julia the guest a refund.,NULL,6,NULL,3367,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,334,0,dative-match1,match,PP,80,Kevin taught English to the adults%2C and Amanda Spanish to the children.,NULL,7,NULL,2867,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530589,a6ed0e1d536f72038e661cc7e21da604,AcceptabilityJudgment,285,0,dative-mismatch2,mismatch,PP,67,Justin lent his brother his car%2C and Grace her bicycle to her sister.,NULL,7,NULL,5426,consent,yes,_REACTION_TIME_,22961,_REACTION_TIME_,9301,id,5fde5289cad6ac5ac1cda255,id,5fde5289cad6ac5ac1cda255,_REACTION_TIME_,8134
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,316,0,dative-mismatch1,mismatch,DO,75,Noah sold his bike to his neighbor%2C and Jasmine her roommate her car.,NULL,4,NULL,4490,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,279,0,dative-match2,match,DO,66,James handed the receptionist the key%2C and Megan the driver the suitcase.,NULL,4,NULL,2596,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,337,0,dative-mismatch2,mismatch,PP,80,Kevin taught the adults English%2C and Amanda Spanish to the children.,NULL,5,NULL,4150,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,274,0,dative-match1,match,PP,65,Anthony gave a book to his nephew%2C and Emma a doll to her niece.,NULL,5,NULL,3470,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,300,0,dative-mismatch1,mismatch,DO,71,Austin promised a banquet to the team%2C and Sydney the crew a bonus.,NULL,6,NULL,3955,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,327,0,dative-match2,match,DO,78,Nathan threw the boy a ball%2C and Kaitlyn the dog a Frisbee.,NULL,6,NULL,4201,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,289,0,dative-mismatch2,mismatch,PP,68,Alexander passed his wife the salt%2C and Victoria the pepper to her husband.,NULL,4,NULL,3246,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,322,0,dative-match1,match,PP,77,Robert offered a discount to the customer%2C and Julia a refund to the guest.,NULL,5,NULL,3078,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,284,0,dative-mismatch1,mismatch,DO,67,Justin lent his car to his brother%2C and Grace her sister her bicycle.,NULL,5,NULL,2640,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,311,0,dative-match2,match,DO,74,Benjamin tossed his girlfriend his wallet%2C and Jennifer her boyfriend her bag.,NULL,5,NULL,2448,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,305,0,dative-mismatch2,mismatch,PP,72,Dylan mailed the buyers the catalogues%2C and Destiny the brochures to the clients.,NULL,5,NULL,2766,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,290,0,dative-match1,match,PP,69,Jonathan bequeathed the land to his son%2C and Rachel the mansion to her daughter.,NULL,5,NULL,18846,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,332,0,dative-mismatch1,mismatch,DO,79,Cameron told the story to his friends%2C and Nicole her parents the news.,NULL,5,NULL,4350,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,295,0,dative-match2,match,DO,70,Christian sent his grandfather a card%2C and Anna her grandmother flowers.,NULL,5,NULL,3991,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,321,0,dative-mismatch2,mismatch,PP,76,Samuel read his father the letter%2C and Haley the poem to her mother.,NULL,5,NULL,2598,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530711,393bdedf823e340239dd4e3fabdc8ce1,AcceptabilityJudgment,306,0,dative-match1,match,PP,73,Ethan rented the house to the family%2C and Morgan the room to the couple.,NULL,5,NULL,23438,consent,yes,_REACTION_TIME_,11983,_REACTION_TIME_,3125,id,6043a35d1e712a3863f90900,id,6043a35d1e712a3863f90900,_REACTION_TIME_,5858
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,319,0,dative-match2,match,DO,76,Samuel read his father the letter%2C and Haley her mother the poem.,NULL,5,NULL,4081,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,281,0,dative-mismatch2,mismatch,PP,66,James handed the receptionist the key%2C and Megan the suitcase to the driver.,NULL,6,NULL,5370,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,324,0,dative-mismatch1,mismatch,DO,77,Robert offered a discount to the customer%2C and Julia the guest a refund.,NULL,6,NULL,4848,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,298,0,dative-match1,match,PP,71,Austin promised a banquet to the team%2C and Sydney a bonus to the crew.,NULL,6,NULL,13477,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,303,0,dative-match2,match,DO,72,Dylan mailed the buyers the catalogues%2C and Destiny the clients the brochures.,NULL,6,NULL,4305,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,313,0,dative-mismatch2,mismatch,PP,74,Benjamin tossed his girlfriend his wallet%2C and Jennifer her bag to her boyfriend.,NULL,6,NULL,4165,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,292,0,dative-mismatch1,mismatch,DO,69,Jonathan bequeathed the land to his son%2C and Rachel her daughter the mansion.,NULL,6,NULL,4071,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,282,0,dative-match1,match,PP,67,Justin lent his car to his brother%2C and Grace her bicycle to her sister.,NULL,6,NULL,3141,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,335,0,dative-match2,match,DO,80,Kevin taught the adults English%2C and Amanda the children Spanish.,NULL,6,NULL,5251,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
1624530796,1e13b7c6f4fc57651979dac1d2cdf4ad,AcceptabilityJudgment,297,0,dative-mismatch2,mismatch,PP,70,Christian sent his grandfather a card%2C and Anna flowers to her grandmother.,NULL,6,NULL,5074,consent,yes,_REACTION_TIME_,20716,_REACTION_TIME_,1412,id,60d3457b4b0840ff0b8435a4,id,60d3457b4b0840ff0b8435a4,_REACTION_TIME_,10693
