Time results were received.,MD5 hash that hopefully uniquely identifies participant.,Controller name.,Item_number.,Element number.,Type.,argument_structure,gapping,Group.,Sentence (or sentence MD5).,Question (NULL if none).,Answer.,Whether or not answer was correct (NULL if N/A).,Time taken to answer.,Field name.,Field value.,Field name._02,Field value._02,Field name._03,Field value._03,Field name._04,ID,Field name._05,Field value._05,Field name._06,Field value._06,Field name._07,Field value._07
1632728870,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,185,0,dative-match2-verb,match,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her boyfriend her bag.,NULL,5,NULL,1586,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,,
1632728870,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,174,0,dative-mismatch2-verb,mismatch,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised a bonus to the crew.,NULL,4,NULL,1147,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,,
1632728870,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,196,0,dative-mismatch2,mismatch,gapping,45,Robert offered the customer a discount%2C and Julia a refund to the guest.,NULL,5,NULL,1056,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,,
1632728870,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,191,0,dative-match2,match,gapping,44,Samuel read his father the letter%2C and Haley her mother the poem.,NULL,4,NULL,1508,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,,
1632728870,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,169,0,dative-match2-verb,match,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent her grandmother flowers.,NULL,5,NULL,1418,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,,
1632728870,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,158,0,dative-mismatch2-verb,mismatch,no_gapping,35,Justin lent his brother his car%2C and Grace lent her bicycle to her sister.,NULL,4,NULL,1060,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,,
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,148,0,dative-mismatch2,mismatch,gapping,33,Anthony gave his nephew a book%2C and Emma a doll to her niece.,NULL,6,NULL,220812,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,207,0,dative-match2,match,gapping,48,Kevin taught the adults English%2C and Amanda the children Spanish.,NULL,6,NULL,1338,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,201,0,dative-match2-verb,match,no_gapping,46,Nathan threw the boy a ball%2C and Kaitlyn threw the dog a Frisbee.,NULL,5,NULL,1924,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,206,0,dative-mismatch2-verb,mismatch,no_gapping,47,Cameron told his friends the story%2C and Nicole told the news to her parents.,NULL,4,NULL,1727,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,180,0,dative-mismatch2,mismatch,gapping,41,Ethan rented the family the house%2C and Morgan the room to the couple.,NULL,6,NULL,1486,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,175,0,dative-match2,match,gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny the clients the brochures.,NULL,5,NULL,1364,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,153,0,dative-match2-verb,match,no_gapping,34,James handed the receptionist the key%2C and Megan handed the driver the suitcase.,NULL,5,NULL,841,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,190,0,dative-mismatch2-verb,mismatch,no_gapping,43,Noah sold his neighbor his bike%2C and Jasmine sold her car to her roommate.,NULL,6,NULL,1745,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,164,0,dative-mismatch2,mismatch,gapping,37,Jonathan bequeathed his son the land%2C and Rachel the mansion to her daughter.,NULL,6,NULL,1651,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,159,0,dative-match2,match,gapping,36,Alexander passed his wife the salt%2C and Victoria her husband the pepper.,NULL,5,NULL,1324,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,185,0,dative-match2-verb,match,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her boyfriend her bag.,NULL,5,NULL,1586,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,174,0,dative-mismatch2-verb,mismatch,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised a bonus to the crew.,NULL,4,NULL,1147,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,196,0,dative-mismatch2,mismatch,gapping,45,Robert offered the customer a discount%2C and Julia a refund to the guest.,NULL,5,NULL,1056,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,191,0,dative-match2,match,gapping,44,Samuel read his father the letter%2C and Haley her mother the poem.,NULL,4,NULL,1508,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,169,0,dative-match2-verb,match,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent her grandmother flowers.,NULL,5,NULL,1418,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728883,810716d25debda8e69152c294de6e594,AcceptabilityJudgment,158,0,dative-mismatch2-verb,mismatch,no_gapping,35,Justin lent his brother his car%2C and Grace lent her bicycle to her sister.,NULL,4,NULL,1060,consent,yes,_REACTION_TIME_,16134,_REACTION_TIME_,2187,id,614eec1ad416d8f02331f17f,id,614eec1ad416d8f02331f17f,_REACTION_TIME_,9873,_REACTION_TIME_,1982
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,168,0,dative-mismatch2,mismatch,gapping,38,Christian sent his grandfather a card%2C and Anna flowers to her grandmother.,NULL,4,NULL,5072,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,178,0,dative-mismatch2-verb,mismatch,no_gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny mailed the brochures to the clients.,NULL,3,NULL,16225,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,195,0,dative-match2,match,gapping,45,Robert offered the customer a discount%2C and Julia the guest a refund.,NULL,3,NULL,6511,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,173,0,dative-match2-verb,match,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised the crew a bonus.,NULL,6,NULL,4762,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,200,0,dative-mismatch2,mismatch,gapping,46,Nathan threw the boy a ball%2C and Kaitlyn a Frisbee to the dog.,NULL,2,NULL,3163,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,194,0,dative-mismatch2-verb,mismatch,no_gapping,44,Samuel read his father the letter%2C and Haley read the poem to her mother.,NULL,5,NULL,4880,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,163,0,dative-match2,match,gapping,37,Jonathan bequeathed his son the land%2C and Rachel her daughter the mansion.,NULL,6,NULL,5924,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,157,0,dative-match2-verb,match,no_gapping,35,Justin lent his brother his car%2C and Grace lent her sister her bicycle.,NULL,7,NULL,4480,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,184,0,dative-mismatch2,mismatch,gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer her bag to her boyfriend.,NULL,3,NULL,5120,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,210,0,dative-mismatch2-verb,mismatch,no_gapping,48,Kevin taught the adults English%2C and Amanda taught Spanish to the children.,NULL,5,NULL,6396,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,147,0,dative-match2,match,gapping,33,Anthony gave his nephew a book%2C and Emma her niece a doll.,NULL,6,NULL,3630,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,205,0,dative-match2-verb,match,no_gapping,47,Cameron told his friends the story%2C and Nicole told her parents the news.,NULL,6,NULL,7154,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,152,0,dative-mismatch2,mismatch,gapping,34,James handed the receptionist the key%2C and Megan the suitcase to the driver.,NULL,3,NULL,4637,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,162,0,dative-mismatch2-verb,mismatch,no_gapping,36,Alexander passed his wife the salt%2C and Victoria passed the pepper to her husband.,NULL,5,NULL,4678,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,179,0,dative-match2,match,gapping,41,Ethan rented the family the house%2C and Morgan the couple the room.,NULL,3,NULL,5451,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632728917,9037b3b4cff87dd76e8c9cf73f1808ef,AcceptabilityJudgment,189,0,dative-match2-verb,match,no_gapping,43,Noah sold his neighbor his bike%2C and Jasmine sold her roommate her car.,NULL,7,NULL,4276,consent,yes,_REACTION_TIME_,5388,_REACTION_TIME_,8164,id,60ff1d216240b583b80c7878,id,60ff1d216240b583b80c7878,_REACTION_TIME_,14423,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,201,0,dative-match2-verb,match,no_gapping,46,Nathan threw the boy a ball%2C and Kaitlyn threw the dog a Frisbee.,NULL,5,NULL,1612,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,174,0,dative-mismatch2-verb,mismatch,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised a bonus to the crew.,NULL,5,NULL,1715,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,180,0,dative-mismatch2,mismatch,gapping,41,Ethan rented the family the house%2C and Morgan the room to the couple.,NULL,4,NULL,1113,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,159,0,dative-match2,match,gapping,36,Alexander passed his wife the salt%2C and Victoria her husband the pepper.,NULL,5,NULL,1129,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,185,0,dative-match2-verb,match,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her boyfriend her bag.,NULL,5,NULL,802,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,206,0,dative-mismatch2-verb,mismatch,no_gapping,47,Cameron told his friends the story%2C and Nicole told the news to her parents.,NULL,4,NULL,793,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,164,0,dative-mismatch2,mismatch,gapping,37,Jonathan bequeathed his son the land%2C and Rachel the mansion to her daughter.,NULL,5,NULL,476,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,191,0,dative-match2,match,gapping,44,Samuel read his father the letter%2C and Haley her mother the poem.,NULL,6,NULL,389,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,153,0,dative-match2-verb,match,no_gapping,34,James handed the receptionist the key%2C and Megan handed the driver the suitcase.,NULL,4,NULL,1383,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,158,0,dative-mismatch2-verb,mismatch,no_gapping,35,Justin lent his brother his car%2C and Grace lent her bicycle to her sister.,NULL,5,NULL,557,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,148,0,dative-mismatch2,mismatch,gapping,33,Anthony gave his nephew a book%2C and Emma a doll to her niece.,NULL,4,NULL,1085,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,207,0,dative-match2,match,gapping,48,Kevin taught the adults English%2C and Amanda the children Spanish.,NULL,5,NULL,407,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,169,0,dative-match2-verb,match,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent her grandmother flowers.,NULL,5,NULL,1325,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,190,0,dative-mismatch2-verb,mismatch,no_gapping,43,Noah sold his neighbor his bike%2C and Jasmine sold her car to her roommate.,NULL,6,NULL,2090,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,196,0,dative-mismatch2,mismatch,gapping,45,Robert offered the customer a discount%2C and Julia a refund to the guest.,NULL,4,NULL,1600,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729008,a4602f179cf132d470dc27f8548b7287,AcceptabilityJudgment,175,0,dative-match2,match,gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny the clients the brochures.,NULL,4,NULL,1525,consent,yes,_REACTION_TIME_,303510,_REACTION_TIME_,1682,id,614f260cdbdc6f1675a709e6,id,614f260cdbdc6f1675a709e6,_REACTION_TIME_,17257,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,174,0,dative-mismatch2-verb,mismatch,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised a bonus to the crew.,NULL,5,NULL,15185,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,175,0,dative-match2,match,gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny the clients the brochures.,NULL,5,NULL,39192,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,148,0,dative-mismatch2,mismatch,gapping,33,Anthony gave his nephew a book%2C and Emma a doll to her niece.,NULL,4,NULL,54296,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,185,0,dative-match2-verb,match,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her boyfriend her bag.,NULL,5,NULL,27353,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,158,0,dative-mismatch2-verb,mismatch,no_gapping,35,Justin lent his brother his car%2C and Grace lent her bicycle to her sister.,NULL,6,NULL,11425,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,191,0,dative-match2,match,gapping,44,Samuel read his father the letter%2C and Haley her mother the poem.,NULL,4,NULL,15940,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,180,0,dative-mismatch2,mismatch,gapping,41,Ethan rented the family the house%2C and Morgan the room to the couple.,NULL,4,NULL,23981,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,153,0,dative-match2-verb,match,no_gapping,34,James handed the receptionist the key%2C and Megan handed the driver the suitcase.,NULL,5,NULL,13960,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,190,0,dative-mismatch2-verb,mismatch,no_gapping,43,Noah sold his neighbor his bike%2C and Jasmine sold her car to her roommate.,NULL,6,NULL,15575,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,207,0,dative-match2,match,gapping,48,Kevin taught the adults English%2C and Amanda the children Spanish.,NULL,5,NULL,12660,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,164,0,dative-mismatch2,mismatch,gapping,37,Jonathan bequeathed his son the land%2C and Rachel the mansion to her daughter.,NULL,3,NULL,10931,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,169,0,dative-match2-verb,match,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent her grandmother flowers.,NULL,6,NULL,13947,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,206,0,dative-mismatch2-verb,mismatch,no_gapping,47,Cameron told his friends the story%2C and Nicole told the news to her parents.,NULL,4,NULL,13024,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,159,0,dative-match2,match,gapping,36,Alexander passed his wife the salt%2C and Victoria her husband the pepper.,NULL,4,NULL,10055,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,196,0,dative-mismatch2,mismatch,gapping,45,Robert offered the customer a discount%2C and Julia a refund to the guest.,NULL,4,NULL,18304,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729056,0b6a7003a2c6683a638348ab7b47f3a0,AcceptabilityJudgment,201,0,dative-match2-verb,match,no_gapping,46,Nathan threw the boy a ball%2C and Kaitlyn threw the dog a Frisbee.,NULL,4,NULL,9269,consent,yes,_REACTION_TIME_,22232,_REACTION_TIME_,12274,id,614970314fbe113a786abe7c,id,614970314fbe113a786abe7c,_REACTION_TIME_,33530,,
1632729198,fdaf4b0160027361da8efad9ff605d71,AcceptabilityJudgment,192,0,dative-mismatch2,mismatch,gapping,44,Samuel read his father the letter%2C and Haley the poem to her mother.,NULL,6,NULL,2240,consent,yes,_REACTION_TIME_,670152,_REACTION_TIME_,1122,id,614f2a73c5c9ecb93c500bbe,id,614f2a73c5c9ecb93c500bbe,_REACTION_TIME_,9204,,
