Time results were received.,MD5 hash that hopefully uniquely identifies participant.,Controller name.,Item_number.,Element number.,Type.,match_cond,second_conj_arg,Group.,Sentence (or sentence MD5).,Question (NULL if none).,Answer.,Whether or not answer was correct (NULL if N/A).,Time taken to answer.,Field name.,Field value.,Field name._02,Field value._02,Field name._03,Field value._03,Field name._04,Field value._04,Field name._05,Field value._05,Field name._06,Field value._06,Field name._07,Field value._07,Field name._08,ID,Field name._09,Field value._09,Field name._10,Field value._10
1624375984,3525d613c70ab386fda2e4b24f9a739b,AcceptabilityJudgment,119,0,locative-match2,match,DO_substance,26,Tyler splashed water on his face%2C and Taylor paint on her canvas.,NULL,6,NULL,4451,consent,yes,_REACTION_TIME_,28297,_REACTION_TIME_,4559,age,32,write_something,UK,gender,female,_REACTION_TIME_,8756,id,5ac607f668b65b00018d60fa,id,5ac607f668b65b00018d60fa,_REACTION_TIME_,4018
1624375984,3525d613c70ab386fda2e4b24f9a739b,AcceptabilityJudgment,82,0,locative-match1,match,DO_container,17,Jacob brushed the pastry with milk%2C and Emily the dough with oil.,NULL,7,NULL,2663,consent,yes,_REACTION_TIME_,28297,_REACTION_TIME_,4559,age,32,write_something,UK,gender,female,_REACTION_TIME_,8756,id,5ac607f668b65b00018d60fa,id,5ac607f668b65b00018d60fa,_REACTION_TIME_,4018
1624375984,3525d613c70ab386fda2e4b24f9a739b,AcceptabilityJudgment,108,0,locative-mismatch1,mismatch,DO_substance,23,Andrew packed his duffel bag with camping gear%2C and Samantha school supplies into her backpack.,NULL,7,NULL,3111,consent,yes,_REACTION_TIME_,28297,_REACTION_TIME_,4559,age,32,write_something,UK,gender,female,_REACTION_TIME_,8756,id,5ac607f668b65b00018d60fa,id,5ac607f668b65b00018d60fa,_REACTION_TIME_,4018
1624375984,3525d613c70ab386fda2e4b24f9a739b,AcceptabilityJudgment,97,0,locative-mismatch2,mismatch,DO_container,20,Joshua heaped salad on the plate%2C and Ashley the tray with bread.,NULL,4,NULL,2490,consent,yes,_REACTION_TIME_,28297,_REACTION_TIME_,4559,age,32,write_something,UK,gender,female,_REACTION_TIME_,8756,id,5ac607f668b65b00018d60fa,id,5ac607f668b65b00018d60fa,_REACTION_TIME_,4018
1624375984,3525d613c70ab386fda2e4b24f9a739b,AcceptabilityJudgment,135,0,locative-match2,match,DO_substance,30,John piled the pillows on the bed%2C and Abigail the cushions on the sofa.,NULL,7,NULL,1820,consent,yes,_REACTION_TIME_,28297,_REACTION_TIME_,4559,age,32,write_something,UK,gender,female,_REACTION_TIME_,8756,id,5ac607f668b65b00018d60fa,id,5ac607f668b65b00018d60fa,_REACTION_TIME_,4018
1624375984,3525d613c70ab386fda2e4b24f9a739b,AcceptabilityJudgment,130,0,locative-match1,match,DO_container,29,Ryan sprayed the tables with disinfectant%2C and Kayla the flowers with pesticide.,NULL,7,NULL,3274,consent,yes,_REACTION_TIME_,28297,_REACTION_TIME_,4559,age,32,write_something,UK,gender,female,_REACTION_TIME_,8756,id,5ac607f668b65b00018d60fa,id,5ac607f668b65b00018d60fa,_REACTION_TIME_,4018
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,120,0,locative-mismatch1,mismatch,DO_substance,26,Tyler splashed his face with water%2C and Taylor paint on her canvas.,NULL,7,NULL,7495,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,131,0,locative-match2,match,DO_substance,29,Ryan sprayed disinfectant on the tables%2C and Kayla pesticide on the flowers.,NULL,6,NULL,6122,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,142,0,locative-match1,match,DO_container,32,David stuffed his pocket with the coins%2C and Olivia her purse with the bills.,NULL,7,NULL,5871,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,93,0,locative-mismatch2,mismatch,DO_container,19,Matthew daubed graffiti on the wall%2C and Madison the statue with paint.,NULL,2,NULL,7831,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,104,0,locative-mismatch1,mismatch,DO_substance,22,Nicholas jammed the suitcase with clothes%2C and Alexis papers into the briefcase.,NULL,4,NULL,8219,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,99,0,locative-match2,match,DO_substance,21,The doctor injected the medication into Christopherâ€™s spine%2C and the nurse the vaccine into Sarahâ€™s arm.,NULL,5,NULL,10618,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,126,0,locative-match1,match,DO_container,28,Brandon sprinkled the meat with salt%2C and Alyssa the cake with sugar.,NULL,5,NULL,5917,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,141,0,locative-mismatch2,mismatch,DO_container,31,Zachary scattered flower seeds over his front yard%2C and Brianna her backyard with garbage.,NULL,3,NULL,13764,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,136,0,locative-mismatch1,mismatch,DO_substance,30,John piled the bed with pillows%2C and Abigail the cushions on the sofa.,NULL,7,NULL,6213,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,83,0,locative-match2,match,DO_substance,17,Jacob brushed milk over the pastry%2C and Emily oil over the dough.,NULL,7,NULL,4850,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,110,0,locative-match1,match,DO_container,24,Joseph slathered his body with sunscreen%2C and Jessica her face with moisturizer.,NULL,7,NULL,5135,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,109,0,locative-mismatch2,mismatch,DO_container,23,Andrew packed camping gear into his duffel bag%2C and Samantha her backpack with school supplies.,NULL,5,NULL,5601,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,88,0,locative-mismatch1,mismatch,DO_substance,18,Michael crammed his mouth with food%2C and Hannah books into her bag.,NULL,6,NULL,4448,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,115,0,locative-match2,match,DO_substance,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth peanut butter on a cracker.,NULL,7,NULL,16235,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,94,0,locative-match1,match,DO_container,20,Joshua heaped the plate with salad%2C and Ashley the tray with bread.,NULL,6,NULL,4889,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376470,d4cbc3fa2c1c6d4bc5ba1816371e0a2b,AcceptabilityJudgment,125,0,locative-mismatch2,mismatch,DO_container,27,William loaded the cargo onto the boat%2C and Lauren the truck with the sack.,NULL,3,NULL,7895,consent,yes,_REACTION_TIME_,50974,_REACTION_TIME_,11955,age,20,write_something,Greece,gender,female,_REACTION_TIME_,12223,id,5f4e0edcc541ccaf7a8f11c4,id,5f4e0edcc541ccaf7a8f11c4,_REACTION_TIME_,11772
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,83,0,locative-match2,match,DO_substance,17,Jacob brushed milk over the pastry%2C and Emily oil over the dough.,NULL,6,NULL,3462,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,110,0,locative-match1,match,DO_container,24,Joseph slathered his body with sunscreen%2C and Jessica her face with moisturizer.,NULL,7,NULL,4239,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,104,0,locative-mismatch1,mismatch,DO_substance,22,Nicholas jammed the suitcase with clothes%2C and Alexis papers into the briefcase.,NULL,6,NULL,5653,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,109,0,locative-mismatch2,mismatch,DO_container,23,Andrew packed camping gear into his duffel bag%2C and Samantha her backpack with school supplies.,NULL,7,NULL,4086,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,99,0,locative-match2,match,DO_substance,21,The doctor injected the medication into Christopherâ€™s spine%2C and the nurse the vaccine into Sarahâ€™s arm.,NULL,6,NULL,3995,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,126,0,locative-match1,match,DO_container,28,Brandon sprinkled the meat with salt%2C and Alyssa the cake with sugar.,NULL,7,NULL,2723,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,136,0,locative-mismatch1,mismatch,DO_substance,30,John piled the bed with pillows%2C and Abigail the cushions on the sofa.,NULL,7,NULL,417,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,125,0,locative-mismatch2,mismatch,DO_container,27,William loaded the cargo onto the boat%2C and Lauren the truck with the sack.,NULL,4,NULL,533,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,131,0,locative-match2,match,DO_substance,29,Ryan sprayed disinfectant on the tables%2C and Kayla pesticide on the flowers.,NULL,4,NULL,317,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,94,0,locative-match1,match,DO_container,20,Joshua heaped the plate with salad%2C and Ashley the tray with bread.,NULL,7,NULL,598,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,88,0,locative-mismatch1,mismatch,DO_substance,18,Michael crammed his mouth with food%2C and Hannah books into her bag.,NULL,5,NULL,2215,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,93,0,locative-mismatch2,mismatch,DO_container,19,Matthew daubed graffiti on the wall%2C and Madison the statue with paint.,NULL,6,NULL,275,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,115,0,locative-match2,match,DO_substance,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth peanut butter on a cracker.,NULL,5,NULL,26,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,142,0,locative-match1,match,DO_container,32,David stuffed his pocket with the coins%2C and Olivia her purse with the bills.,NULL,4,NULL,338,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,120,0,locative-mismatch1,mismatch,DO_substance,26,Tyler splashed his face with water%2C and Taylor paint on her canvas.,NULL,4,NULL,349,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376543,acee159a3af8b25e52d0a1df1561d993,AcceptabilityJudgment,141,0,locative-mismatch2,mismatch,DO_container,31,Zachary scattered flower seeds over his front yard%2C and Brianna her backyard with garbage.,NULL,5,NULL,280,consent,yes,_REACTION_TIME_,3411,_REACTION_TIME_,2220,age,19,write_something,UK,gender,female,_REACTION_TIME_,12201,id,60d05712d155f607f2b7f664,id,60d05712d155f607f2b7f664,_REACTION_TIME_,5735
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,85,0,locative-mismatch2,mismatch,DO_container,17,Jacob brushed milk over the pastry%2C and Emily the dough with oil.,NULL,5,NULL,8163,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,86,0,locative-match1,match,DO_container,18,Michael crammed his mouth with food%2C and Hannah her bag with books.,NULL,5,NULL,7368,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,91,0,locative-match2,match,DO_substance,19,Matthew daubed graffiti on the wall%2C and Madison paint on the statue.,NULL,6,NULL,10802,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,112,0,locative-mismatch1,mismatch,DO_substance,24,Joseph slathered his body with sunscreen%2C and Jessica moisturizer on her face.,NULL,5,NULL,6770,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,117,0,locative-mismatch2,mismatch,DO_container,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth a cracker with peanut butter.,NULL,6,NULL,5658,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,118,0,locative-match1,match,DO_container,26,Tyler splashed his face with water%2C and Taylor her canvas with paint.,NULL,6,NULL,4195,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,123,0,locative-match2,match,DO_substance,27,William loaded the cargo onto the boat%2C and Lauren the sack onto the truck.,NULL,6,NULL,3738,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,96,0,locative-mismatch1,mismatch,DO_substance,20,Joshua heaped the plate with salad%2C and Ashley bread on the tray.,NULL,6,NULL,11621,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,133,0,locative-mismatch2,mismatch,DO_container,29,Ryan sprayed disinfectant on the tables%2C and Kayla the flowers with pesticide.,NULL,6,NULL,3631,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,102,0,locative-match1,match,DO_container,22,Nicholas jammed the suitcase with clothes%2C and Alexis the briefcase with papers.,NULL,6,NULL,4318,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,107,0,locative-match2,match,DO_substance,23,Andrew packed camping gear into his duffel bag%2C and Samantha school supplies into her backpack.,NULL,6,NULL,4338,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,144,0,locative-mismatch1,mismatch,DO_substance,32,David stuffed his pocket with the coins%2C and Olivia the bills into her purse.,NULL,6,NULL,4108,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,101,0,locative-mismatch2,mismatch,DO_container,21,The doctor injected the medication into Christopherâ€™s spine%2C and the nurse Sarahâ€™s arm with the vaccine.,NULL,6,NULL,15712,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,134,0,locative-match1,match,DO_container,30,John piled the bed with pillows%2C and Abigail the sofa with cushions.,NULL,7,NULL,3169,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,139,0,locative-match2,match,DO_substance,31,Zachary scattered flower seeds over his front yard%2C and Brianna garbage over her backyard.,NULL,6,NULL,7987,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376547,b5ef5686302e0ab3e7b5979e979e0976,AcceptabilityJudgment,128,0,locative-mismatch1,mismatch,DO_substance,28,Brandon sprinkled the meat with salt%2C and Alyssa sugar over the cake.,NULL,7,NULL,3820,consent,yes,_REACTION_TIME_,7808,_REACTION_TIME_,7909,age,30,write_something,Canada,gender,female,_REACTION_TIME_,12509,id,591c7f98f03ecd0001fbb428,id,591c7f98f03ecd0001fbb428,_REACTION_TIME_,5476
1624376736,928e9054fa1e5e6e2f2a403a4a08655b,AcceptabilityJudgment,119,0,locative-match2,match,DO_substance,26,Tyler splashed water on his face%2C and Taylor paint on her canvas.,NULL,6,NULL,6028,consent,yes,_REACTION_TIME_,46097,_REACTION_TIME_,5165,age,30,write_something,Malaysia,gender,male,_REACTION_TIME_,17126,id,60cbb05c58e11cb7b4ae9e62,id,60cbb05c58e11cb7b4ae9e62,_REACTION_TIME_,16251
1624376736,928e9054fa1e5e6e2f2a403a4a08655b,AcceptabilityJudgment,130,0,locative-match1,match,DO_container,29,Ryan sprayed the tables with disinfectant%2C and Kayla the flowers with pesticide.,NULL,4,NULL,12463,consent,yes,_REACTION_TIME_,46097,_REACTION_TIME_,5165,age,30,write_something,Malaysia,gender,male,_REACTION_TIME_,17126,id,60cbb05c58e11cb7b4ae9e62,id,60cbb05c58e11cb7b4ae9e62,_REACTION_TIME_,16251
1624376736,928e9054fa1e5e6e2f2a403a4a08655b,AcceptabilityJudgment,108,0,locative-mismatch1,mismatch,DO_substance,23,Andrew packed his duffel bag with camping gear%2C and Samantha school supplies into her backpack.,NULL,2,NULL,11756,consent,yes,_REACTION_TIME_,46097,_REACTION_TIME_,5165,age,30,write_something,Malaysia,gender,male,_REACTION_TIME_,17126,id,60cbb05c58e11cb7b4ae9e62,id,60cbb05c58e11cb7b4ae9e62,_REACTION_TIME_,16251
1624376736,928e9054fa1e5e6e2f2a403a4a08655b,AcceptabilityJudgment,113,0,locative-mismatch2,mismatch,DO_container,24,Joseph slathered sunscreen on his body%2C and Jessica her face with moisturizer.,NULL,1,NULL,4171,consent,yes,_REACTION_TIME_,46097,_REACTION_TIME_,5165,age,30,write_something,Malaysia,gender,male,_REACTION_TIME_,17126,id,60cbb05c58e11cb7b4ae9e62,id,60cbb05c58e11cb7b4ae9e62,_REACTION_TIME_,16251
1624376736,928e9054fa1e5e6e2f2a403a4a08655b,AcceptabilityJudgment,103,0,locative-match2,match,DO_substance,22,Nicholas jammed clothes into the suitcase%2C and Alexis papers into the briefcase.,NULL,2,NULL,7277,consent,yes,_REACTION_TIME_,46097,_REACTION_TIME_,5165,age,30,write_something,Malaysia,gender,male,_REACTION_TIME_,17126,id,60cbb05c58e11cb7b4ae9e62,id,60cbb05c58e11cb7b4ae9e62,_REACTION_TIME_,16251
1624376736,928e9054fa1e5e6e2f2a403a4a08655b,AcceptabilityJudgment,82,0,locative-match1,match,DO_container,17,Jacob brushed the pastry with milk%2C and Emily the dough with oil.,NULL,1,NULL,4062,consent,yes,_REACTION_TIME_,46097,_REACTION_TIME_,5165,age,30,write_something,Malaysia,gender,male,_REACTION_TIME_,17126,id,60cbb05c58e11cb7b4ae9e62,id,60cbb05c58e11cb7b4ae9e62,_REACTION_TIME_,16251
